content,score
Aplikasinya bagus sangat membantu dlm pencarian apa saja trimakasih,5
nieh sumpah YouTube pengen cepet dapet uang ya? ini iklanya cepet 1 menit iklan 1 menit iklan lagiii haduhhh,1
sangat bagus di gunakan untuk menjalin kekeluargaan 👍👍👍,5
"banyak iklan baru 5menit iklan, iklan lagu deh",1
"saya beri bintang 3 soalnya saya mash beljar membuat youtube,entr kalau saya dah banyak dan ngerti,entr saya tambah menjadi lima",3
"tidak bisa memutar video, sungguh mengecewakan",1
ini lumayan sih tapi kolo lagi mager bisa nonton YouTube,5
ini bagus banget tapi aku gak bisa masuk ke youtubenya,5
kecewa dengan youtube krn utk android versi 6.0.1 tdk terupdate lg. Jd setiap masuk utk liat bbrp tontonan hrs terhenti tiba tiba dipaksa keluar dan bs masuk lg dgn cara hps cache & data. Mohon untuk dipertimbangkan update youtube utk android 6.0.1 yg sdh tdk dpt update lg spy bs menikmati youtube spt biasanya,1
youtube-nya bagus lagi pula bagus banget,5
"gua kasih bintang lima karna gua emang suka banget dengan youtube,tapi tolong lah youtube,di hp ku kenapa pas saya nonton shorts video nya malah beda sama akunnya tolong segera diperbaiki karna bingung video nya beda ama channel nya kayak ngebug gitu,mana gak ada tutorial nya lagi cara mengatasi nya,tolong yah youtube",5
"Nonton YouTube sekarang nyaman di chrome soalnya diaplikasi setiap muter video mentok di 1 menit doang, udh hapus cache sama aja gak tau kenapa",1
Youtube sekarang iklannya banyak banget gak ngotak,1
kenapa ya pas lihat YouTube tiba2 pause sendiri trs,5
Padahal sudah di perbarui yang terbaru tapi masih tetap tidak bisa di buka juga.,1
"Setelah saya baca komen"" yg lain ternyata bukan saya aja yg mengeluh tentang bobrok,a youtube sekarang Dari dulu ga ada perubahan menuju perbaikan... Sering update tapi update,a bukan tentang yg di keluhkan para pengguna.. Untuk jumlah hasil download,a juga sekarang tidak terlihat... Kacau.....",1
"apaan mau ganti foto profil channel kagak bisa sama sekali, udah dicoba berkali kali, storage nya masih banyak kagak bisa diganti!, mohon developer Perbaiki Bug ini",1
duh habis di update kok jadi gak karuan sih,2
"kenapa sekarang ini youtube semakin parah payahnya? Dulu serong gua lapor ""spam"" selalu ditindaklanjuti dengan dihapusnya itu video, tapi sekarang tiap kali gua lapor ""tindakan kekerasan, konte. kebencian & pelecehan, serta spam"" tetep aja ada itu video kenapa???",1
Ngebug udah tak update malah di suruh update lagi,1
"beranda youtube hilang, hanya ada tulisan ""coba telusuri untuk memulai""",1
Aplikasi tidak kompatibel dengan hp,1
pemutaran vidio tidak bisa terbuka atau di tonton,1
kadang suruh login lagi keselllll tapi ada serunya juga sih,3
bagus bgt tpi sekarang di HP aku udah usang jadi aku kasih 4 yaa tolong gimana caranya biar gak usang lagi,4
"apaan sihh loe .. pas buka , langsung aja keputer video yg paling atas secara otomatis .. dannnn iklan nyampah banyak banget .. team IT nya makan gaji buta yak ??",1
tambah kan equalizer pasti keren ni youtube,5
setiap membuka youtube ada bug yang keluar sendiri tidak bisa menonton tolong admin youtube dihilangkan bug nya,1
pengalihan ke iklan sangat smooth keren,5
Di pakai di samsung type android lama aplikasi youtube sudah tidak bisa di pakai lagi... minta update tapi giliran di update engga bisa...,1
3 dulu nanti kalau Sudak di coba bagus nambah lagi,3
iklan dari play store sangat menggangu sekali,1
tidak bisa update aplikasi,1
"YouTube ini usang sekali,,,,, Karena harus diupdate terus,,,,,Capek nungguiannya,,, lama,,,,tolong dong Tim YouTube perbaiki youtube yg Udah usang ini,,,,,Karena Ribet nungguin update terus",5
iklan mulu cpe bolak balik,3
Bagus tapi kenapa gx bisa di update,5
filmnya sangat banyak dan lengkap,5
banyak iklan judol! (kenapa b5 karna agara di up komen nya),5
tolong dong waktu mau mutar vidionya lama kali putar putarnya,1
setelah update jaringan selalu buruk padahal jaringan hp saya full,1
"Semenjak diupgrade malah gabisa komen di short, kalo di video biasa masih bisa. Kenapa makin aneh ya",4
Saya senang dengan youtube ini tapi kenapa rusak ya?itu yg bikin saya nggak sukak,2
Selalu ngebug + disuruh login setiap keluar aplikasi,3
"Aku ga senang sama abded sekarang jelek bgt bagusan yg dulu kayaknya...apa lagi sekarang udah banyak iklannya...kalau begin aku bisa bisa berhenti nonton youtube....malas banget kalau tiapkali ada pembaruan,bukannya tambah baik malah tambah burukkk...😔",2
tidak bisa membuka youtube harus lagin ke akun,5
sering berhenti tiba tiba dan kaya berat,1
aplikasi yang sangat berguna untuk semua,5
"woi min, fitur tempat ""tonton nanti"" dmn ngntt, gua nyari nyari dari tdi bukan cuman tdi udh berbulan bulan gua cari kgk ketemu, liat tutor YouTube pun sama aj kgk ketemu di YouTube gua bikin orang emosi aja.",1
"Perasaan setiap app kalau update itu makin bagus, lah ini? Saat membuka YouTube ada tulisan YouTube ini sudah usang saat saya menguninstal lalu mengupdate nya memang sih bisa, tapi ribet dan lama. Ada kejadian hari ini, proses menguninstalnya sangat lama sekali ada sekitar 15menit hanya untuk menguninstal saja. Jika ada pilihan bintang 0 saya akan mengrate 0. Mengecewakan.",1
Aplikasi sangat buruk sekali Tidak bisa di hapus dan tidak bisa di-update. Setiap kali mau digunakan harus uninstal dulu,1
Gk adil setiap kali aku aploud video banyak yg nonton tapi gk dilike sementara kan orang lain yg buat video langsung yg liat banyak dan likenya banyak bgt malah lebih banyak dari yg nonton😔😔😭😭😭,1
sangat bagus tapi terlalu banyak iklan nya✌🏻🙏🏻,4
Kadang video nya jelek dan tidak hanya itu saja juga kadang iklan,5
"Padahal pake Android 7 tapi sudah tidak bisa buka aplikasi YouTube lagi, kenapa lah lu youtube, padahal ini hp satu satu nya bapak ku cuma buat dengerin musik sama nonton download an youtube doang tapi per 2 februari 2025 Android 7 sudah tidak bisa buka aplikasi youtube, youtube telah usang",1
"gak enak bet youtube sekarang, iklan banyak bet gak bisa di skip lagi, lihat video gak lama iklan, mau ganti video muncul lagi iklan, buka kolom deskripsi muncul lagi iklan , pushforward 10 detik muncul lagi iklan, gak enak bet sumpah, mau langganan pun mahal bet mahal harganya",3
Apk nya bagua walau iklannnya banyak banget dan kadang nggak bisa di skip atau tunggu 5 detik untuk di skip dan nggak bisa dipercepat jado tolong lah iklannya nggak usah ditampilin sekalian karena itu afalah hal yang paling menganggu kalau perlu dibuatkan channel khususu yang berisikan semua iklan. Terima kasih,5
"baru aja kemarin di update tapi pas buka YouTube kok susah pas nonton kalo di cepetin,mendingan sebelum di update pas liat lagi kok belum di update padahal kemarin udah",3
"heran sekarang bug nya tambah parah , putar musik aja kaya kaset rusak",1
Gamenya bagus mudah ditamatkan😎👍,5
ngebug mulu jir masa tiba² pas nonton video layar nya jadi hitam,1
"Sudah tidak bisa di pakai oleh android 6 versi marsmellow ke bawah, karena versi youtube yang sudah usang dan tidak dapat di update kembali. Sangat menyulitkan untuk beberapa oknum yang kerbatas oleh divs.",1
Tolong YouTube internet saya dan yang lainnya baik baik saja tapi kenapa videonya loading tidak bisa di putar saya sudah coba mengupdate tapi tetap tidak bisa,4
kenapa aplikasi nya gak bisa kebuka login terus pdhl udah bikin akun juga kenapa gak bisa kebuka kak aplikasi YouTube nya tolong kak permudahin aplikasi nya,2
"woy YouTube knpa muncul iklan dipojokan, gak bisa di close lgi,",1
apalah padahal udah ku updet terus tapi tetep gak bisa dibuka,3
"Semuanya bagus. Kecuali satu hal. Pas saya ngeskip videonya bukannya sesuai seperti batasannya malah melebihi batasannya. Seperti contoh mau ngeskip 5 detik malah 6-7detik gak persis seperti batasannya. Bisa balikin lagi seperti sebelumnya lagi(batasannya sesuai dengan batasan yang diterapkan)? Tambahan: semakin lama semakin hilang respect aku sama YouTube. Karena di YouTube TV, fitur mempercepat dan memperlambat video dihilangkan di YouTube TV. Bisa kembalikan lagi fitur tersebut?",3
"Karena aku gak bisa commentar yang ada di vidio short jadi kukasih bintang 2, alasan gitu karena komentar di nonaktifkan permane, pakai cara lain gak bisa membuka komentarnya, jadi kukasih bintang ⭐⭐★★★ 2.0",2
bales komentar suka ilang sendiri tolong segera di perbaiki,1
Terserah YouTube aj deh yang penting bisa lihat tutor atau hiburan... meskipun malah ga jelas aplikasinya tapi biarin aj lah...,5
Sangat bagus dan sukses selalu ♥️🙏,5
"dari tadi update kok ngak bisa-bisa ya?,udah berapa kali coba ngeupdate mending di hapus aja ni apl,dan ganti youtube premium😔",1
"sangat disayangkan tidak bisa untuk android 6 ke bawah, kecewa kecewa kecewa. mohon maaf terpaksa menggunakan aplikasi lain yang mirip, dan yang punya channel YouTube hanya bisa upload video lewat browser itupun tidak ada opsi upload video short.",1
"setelah update terbaru, rotasi tidak bisa kembali lagi",1
"Kenapa sekarang udah gak bisa dibuka jirr,gimana caranya gue ngonten klo kek gini,padahal gue baru merintis jadi konten kreator,tapi youtube-nya udah gk bisa dibuka,makin di update bukannya makin bagus,malah makin jelek... Tolonglah perbaiki,gimana caranya kami para kreator pemula mau mengembangkan akun,sedangkan aplikasinya saja bermasalah...",1
"aplikasi yang sangat bagus, bisa dengerin ribuan solawat i love allah trimakasi youtube 💘💘💘💘💘💘💘💘💘💘💘💘💘",1
Ini permainan ya.. Sekarang nonton sudah tidak bisa langsung ke youtube Bawaan HP.apakah harus ke versi android 8.0 Jadi untuk HP versi lama sudah tidak bisa melihat lagi harus ke chrome / browser lain nya untuk menonton nya. 😤😤😤😤😤,1
"Sejujurnya YouTube sekarang mengecewakan, padahal jaringan internet bagus-bagus aja, tapi videonya suka loading tiba-tiba, bahkan kadang kalau videonya kepause pas mau di puter lagi malah ga bisa dan harus buka ulang aplikasi",1
"Youtube emg hebat, iklan nya banyaaaakkk banget! gw suka banget sama iklan, apalagi klw pas lg asyik nonton tiba2 muncul iklan, terus iklan nya itu itu mulu kek gk laku gitu ih keren😁. alhmdulillah udh sering gk jd nonton gara2 iklan,😂 wiihhh rasanya seneng banget.. tp sayang iklan nya cuman bentar, paling satu menit, coba iklan nya yg lama kek seharian atau satu minggu gitu kan keren, Semoga iklan nya makin banyak sampe gk bisa nonton yg lain selain iklan, ""hidup iklan...! 🤣🤣🤣🤣",1
Sering bug tolong di benerin kalo udah ku kasi bintang5,1
bagus banget aku bisa nonton sepuasnya☺️😃😃,5
"Tolong perbaiki bug nya, msa setiap saya menonton video berdurasi panjang tombol pusenya sama sekali gak bisa hilang, saya sudah lakukan berbagai cara mulai dari memencet tombol x di pojok kanan atas tapi masi tidak berfungsi. Selain itu ketika saya ingin melihat ulasan dari komentar balasan itu tidak bisa, walaupun di sana tercangtung ada balasannya tapi ketika saya buka tidak ada sama sekali",1
sebenarnya apk YouTube nya bagus tapi kenapa untuk versi android ke bawah di blokir tolong di perbaiki lagi kalo seumpama ada youtube go pasti bisa di buka untuk hp versi 10 kebawah.,1
"Aplikasi YouTube memang berguna ^_^ bisa bikin video,dan bisa terkenal memang sangat membantu dalam keuangan dan aku bisa memutar video kesukaan ku banyak sekali. Ada lagu, film,comedy,dan horor Makasih yang udah buat YouTube semoga dapat menjadi orang sukses itu ulasan ku dlu tapi kok sekarang lagi nonton video ada iklan tapi bukan itu masalahnya.. kenapa harus 2× iklan??? aku juga lagi skip video tapi itunya nggak bisa diilangiiinn ngegangu mending aku nggak update nih yt malah tambah jelek is",2
kebanyakan iklan sekarang,1
lebih seruh YouTube video nya Bagus bagus dan menarik setiap orang,5
"kebanyakan iklan pinjol, malah menjerumuskan orang lain untuk berhutang",1
sangat bagus dan sangat membantu segalanya,5
kalau nonton live suka lag padahal jaringan bagus,2
mengapa saya membikin video selalu di ban padahal saya gak punya salah sama sekali jika ini terjadi lagi aku akan tidak membikin akun baru lagi. tolong update lagi biar akun ku tidak di ban lagi..,2
ada iklan pop up yang menggangu dan tidak bisa ditutup yang dapat menggangu,2
Tlg donk youtube nya di perbaiki udah di instal beberapa kali setelah di buka jawabannya youtub ini udah usang dan gak bisa di perbaharui lagi dan kita di suruh beralih ke youtube premium tpi ironisnya setelah di instal di buka juga gak bisa ...gmn ini tlg donk di beri penjelasan detailnya trus di setelan ada pmberitahuan program beta sdh penuh tpi gak di beri tau cara membersihkan atau mnghapus itu semua ....atau youtube ini di buat spesialis utk buat netisen setres yach......,5
"kenapa you tube saya tidak bisa dibuka,diminta update,SDH saya update,pas dibuka setelah di-update,tidak bisa juga,balik lagi diminta update,kayak gitu terus, kenapa?",1
Emang seru tapi YouTube tiba tiba ngeblokir akun aku yang 42 subscriber aku susah dapetin nya plis YouTube jangan tiba-tiba ngeblokir akun orang susah dapetin subscriber nya,3
bagus banget apk nya bisa mencari video,5
sudah diupdate berulang kali.masih aja g bisa dibuka disuruh update terus alasan aplikasi usang harus diperbarui..,1
"Bagus dan adayang kurang sedikit kalau Lagi nonton suka, Loading dan iklan nya suka gangguin pas nonton 😁😁.",5
"Fitur fitur bagus, ada tambahan timer di vidio, tetapi ad yg kurang juga, bisa tambahkan fitur bikin vidio lama tanpa vidio di perangkat langsung, jika saran saya begitu saja, aplikasi nya bagus bisa tmbh tmn, cari subs, tapi ak agak ga nyaman karna itu",5
agak lemot banyak iklan juga,4
Sekarang aplikasi youtube sudah tidak bisa berjalan di android 7.1.1. Selalu meminta untuk di update padahal di android 7.1.1 sudah tidak bisa lagi di upgrade. Tolonglah dikembalikan seperti sebelumnya aplikasi youtube tetap bisa di jalankan di android 7.1.1,1
"bagus ,membuat semua orang senang, bisa menonto apa saja,bisa menonton cara mengerjakan tugas karya melipat kertas origami, dan cara menghitung matamatika",5
Cukup bagus tetapi ada beberapa bug seperti youtube harus di uinstal kalau tidak gak akan bisa make youtube lg tolong harap bisa segera diperbaiki. Itu saja sejauhnya cukup bagus kok Terimakasih :),5
Aplikasi tidak berfungsi dan tidak bisa buka,1
"aplikasi YouTube ini sangat membantu dalam mencari informasi, hiburan, kreasi dan lain-lain",5
"Akhir2 ini lagi seneng bgt buka youtube buat musik di tempat kerja, Cuma gak tau apa memang bawaan atau bisa di atur yaa, kadang baru 2 atau 3 video eh berhenti sendiri, dan harus konvirmasi lagi untuk memutar lagi, Itu sangat mengganggu",3
di suruh update sudah update masih aja gk bisa di buka,1
"tolong kembalikan uang saya tiba tiba ketarik otomatis di akun dana saya senilai 154.290, itu sepertinya tidak sengaja kepencet fitur langganannya, saya mohon kembalikan uang saya sangat membutuhkannya",1
Kenapa kukasi bintang tiga karna banyak bug pas lagi cari vidio malah hasilnya diluar Nurul layar lebar bersih tapi subtitle/CC pas dipencet kan kalo bahasa Malaysia bagus gak ada masalah tapi kalo bahasa Indonesia Inggris dan lainnya agak nyeleneh gitu,3
aplikasi biadap tontonan gak ada filter. anak jd rusak,1
kalau bisa iklan pinjol ditiadakan.Ga faedah dan sangat sangat mengganggu.Trus belakangan ini di channel vlogger yg sy tonton byk sekali komen dari judi online.kebanyakan nama2 nya pake nama org luar negeri.Dalam satu channel bs smp ratusan komen isinya iklan judi online.Tolong dong masukin iklan2 yg edukasi dan informatif bermanfaat.Judol dan pinjol Ditiadakan saja.,5
Bagaimana youtube kami normal kembali katanya sudah tidak kompatibel,5
"kenapa YouTube sekarang kadang suka lag, padahal internet aman",3
nge bug pas buka yt tiba2 langsung masuk ke vidio yg ada di beranda padahal belom di klik apapun!,2
